,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering,polarity_score,polarity
29,Prabowo datang mengenakan beskap hitam. Ia juga mengenakan blangkon dan jarik cokelat. Mending Prabowo https://t.co/AUoKhzg2yS dekade08,prabowo datang mengenakan beskap hitam ia juga mengenakan blangkon dan jarik cokelat lebih baik prabowo cowok auokhzgys dekade,prabowo datang mengenakan beskap hitam ia juga mengenakan blangkon dan jarik cokelat lebih baik prabowo cowok auokhzgys dekade,"['prabowo', 'datang', 'mengenakan', 'beskap', 'hitam', 'ia', 'juga', 'mengenakan', 'blangkon', 'dan', 'jarik', 'cokelat', 'lebih', 'baik', 'prabowo', 'cowok', 'auokhzgys', 'dekade']","['prabowo', 'datang', 'kena', 'beskap', 'hitam', 'ia', 'juga', 'kena', 'blangkon', 'dan', 'jarik', 'cokelat', 'lebih', 'baik', 'prabowo', 'cowok', 'auokhzgys', 'dekade']","['prabowo', 'kena', 'beskap', 'hitam', 'kena', 'blangkon', 'jarik', 'cokelat', 'prabowo', 'cowok', 'auokhzgys', 'dekade']",-5,0
30,"RT @mast3rlimbad: blocking kaesang from my timeline (padahal gak follow tapi twitnya muncul terus), kontennya sejak habis nikah ttg sekusu…",rt mastrlimbad blocking kaesang from my timeline padahal enggak follow tapi twitnya muncul terus kontennya sejak habis nikah tentang sekusu,rt mastrlimbad blocking kaesang from my timeline padahal enggak follow tapi twitnya muncul terus kontennya sejak habis nikah tentang sekusu,"['rt', 'mastrlimbad', 'blocking', 'kaesang', 'from', 'my', 'timeline', 'padahal', 'enggak', 'follow', 'tapi', 'twitnya', 'muncul', 'terus', 'kontennya', 'sejak', 'habis', 'nikah', 'tentang', 'sekusu']","['rt', 'mastrlimbad', 'blocking', 'kaesang', 'from', 'my', 'timeline', 'padahal', 'enggak', 'follow', 'tapi', 'twitnya', 'muncul', 'terus', 'konten', 'sejak', 'habis', 'nikah', 'tentang', 'kusu']","['rt', 'mastrlimbad', 'blocking', 'kaesang', 'from', 'my', 'timeline', 'follow', 'twitnya', 'muncul', 'konten', 'habis', 'nikah', 'kusu']",-4,0
31,"Menteri Pertahanan Prabowo Subianto hadir di Pura Mangkunegaran, Solo untuk menghadiri resepsi pernikahan Kaesang P… https://t.co/E1ibPtmvW9",menteri pertahanan prabowo subianto hadir di pura mangkunegaran solo untuk menghadiri resepsi pernikahan kaesang cowok eibptmvw,menteri pertahanan prabowo subianto hadir di pura mangkunegaran solo untuk menghadiri resepsi pernikahan kaesang cowok eibptmvw,"['menteri', 'pertahanan', 'prabowo', 'subianto', 'hadir', 'di', 'pura', 'mangkunegaran', 'solo', 'untuk', 'menghadiri', 'resepsi', 'pernikahan', 'kaesang', 'cowok', 'eibptmvw']","['menteri', 'tahan', 'prabowo', 'subianto', 'hadir', 'di', 'pura', 'mangkunegaran', 'solo', 'untuk', 'hadir', 'resepsi', 'nikah', 'kaesang', 'cowok', 'eibptmvw']","['menteri', 'tahan', 'prabowo', 'subianto', 'hadir', 'pura', 'mangkunegaran', 'solo', 'hadir', 'resepsi', 'nikah', 'kaesang', 'cowok', 'eibptmvw']",1,1
32,"Tertidur di Nikahan Kaesang Pangarep, Cucu Jokowi Auto Diamankan Wali Kota Medan https://t.co/UU9YGPgm7n",tertidur di nikahan kaesang pangarep cucu jokowi auto diamankan wali kota medan cowok uuygpgmn,tertidur di nikahan kaesang pangarep cucu jokowi auto diamankan wali kota medan cowok uuygpgmn,"['tertidur', 'di', 'nikahan', 'kaesang', 'pangarep', 'cucu', 'jokowi', 'auto', 'diamankan', 'wali', 'kota', 'medan', 'cowok', 'uuygpgmn']","['tidur', 'di', 'nikah', 'kaesang', 'pangarep', 'cucu', 'jokowi', 'auto', 'aman', 'wali', 'kota', 'medan', 'cowok', 'uuygpgmn']","['tidur', 'nikah', 'kaesang', 'pangarep', 'cucu', 'jokowi', 'auto', 'aman', 'wali', 'kota', 'medan', 'cowok', 'uuygpgmn']",-1,0
33,"RT @rezapahlevie24: Jika yg Buat.... Melanggar aturan yg dia buat sendiri ya ga masalah...
Coba deh tanya kan pada Cebong, paling jawabnya…",rt rezapahlevie jika yang buat melanggar aturan yang dia buat sendiri iya enggak masalah coba deh tanya kan pada cebong paling jawabnya,rt rezapahlevie jika yang buat melanggar aturan yang dia buat sendiri iya enggak masalah coba deh tanya kan pada cebong paling jawabnya,"['rt', 'rezapahlevie', 'jika', 'yang', 'buat', 'melanggar', 'aturan', 'yang', 'dia', 'buat', 'sendiri', 'iya', 'enggak', 'masalah', 'coba', 'deh', 'tanya', 'kan', 'pada', 'cebong', 'paling', 'jawabnya']","['rt', 'rezapahlevie', 'jika', 'yang', 'buat', 'langgar', 'atur', 'yang', 'dia', 'buat', 'sendiri', 'iya', 'enggak', 'masalah', 'coba', 'deh', 'tanya', 'kan', 'pada', 'cebong', 'paling', 'jawab']","['rt', 'rezapahlevie', 'langgar', 'atur', 'iya', 'coba', 'deh', 'cebong']",-25,0
34,"Kaesang Rajin Nge-Tweet Usai Menikah, Ternyata Begini Respon dari Erina Gudono https://t.co/riF38G4bNp",kaesang rajin nge tweet usai menikah ternyata begini respon dari erina gudono cowok rifgbnp,kaesang rajin nge tweet usai menikah ternyata begini respon dari erina gudono cowok rifgbnp,"['kaesang', 'rajin', 'nge', 'tweet', 'usai', 'menikah', 'ternyata', 'begini', 'respon', 'dari', 'erina', 'gudono', 'cowok', 'rifgbnp']","['kaesang', 'rajin', 'nge', 'tweet', 'usai', 'meni', 'nyata', 'begini', 'respon', 'dari', 'erina', 'gudono', 'cowok', 'rifgbnp']","['kaesang', 'rajin', 'nge', 'tweet', 'meni', 'nyata', 'respon', 'erina', 'gudono', 'cowok', 'rifgbnp']",2,1
35,"Kaesang Pangarep Pakai Kaos Pemberian Erina Gudono, Gambar Puan Maharani Bikin Salfok https://t.co/1TaloJO49N",kaesang pangarep pakai kaos pemberian erina gudono gambar puan maharani bikin salah fokus cowok talojon,kaesang pangarep pakai kaos pemberian erina gudono gambar puan maharani bikin salah fokus cowok talojon,"['kaesang', 'pangarep', 'pakai', 'kaos', 'pemberian', 'erina', 'gudono', 'gambar', 'puan', 'maharani', 'bikin', 'salah', 'fokus', 'cowok', 'talojon']","['kaesang', 'pangarep', 'pakai', 'kaos', 'beri', 'erina', 'gudono', 'gambar', 'puan', 'maharani', 'bikin', 'salah', 'fokus', 'cowok', 'talojon']","['kaesang', 'pangarep', 'pakai', 'kaos', 'erina', 'gudono', 'gambar', 'puan', 'maharani', 'bikin', 'salah', 'fokus', 'cowok', 'talojon']",-9,0
36,"Rating Jelek Hidangan Nikah Kaesang-Erina, Dibela Warganet: #hidangan #kaesangerina https://t.co/hfvHLuuSnD",rating jelek hidangan nikah kaesang erina dibela warganet hidangan kaesangerina cowok hfvhluusnd,rating jelek hidangan nikah kaesang erina dibela warganet hidangan kaesangerina cowok hfvhluusnd,"['rating', 'jelek', 'hidangan', 'nikah', 'kaesang', 'erina', 'dibela', 'warganet', 'hidangan', 'kaesangerina', 'cowok', 'hfvhluusnd']","['rating', 'jelek', 'hidang', 'nikah', 'kaesang', 'erina', 'bela', 'warganet', 'hidang', 'kaesangerina', 'cowok', 'hfvhluusnd']","['rating', 'jelek', 'hidang', 'nikah', 'kaesang', 'erina', 'bela', 'warganet', 'hidang', 'kaesangerina', 'cowok', 'hfvhluusnd']",-6,0
37,@kaesangp Lanjuutt terus keramasnya abang kaesang mumpung Indonesia lagi panas panas nya 😂,kaesangp lanjuutt terus keramasnya abang kaesang selagi indonesia lagi panas panas nya,kaesangp lanjuutt terus keramasnya abang kaesang selagi indonesia lagi panas panas nya,"['kaesangp', 'lanjuutt', 'terus', 'keramasnya', 'abang', 'kaesang', 'selagi', 'indonesia', 'lagi', 'panas', 'panas', 'nya']","['kaesangp', 'lanjuutt', 'terus', 'keramas', 'abang', 'kaesang', 'selagi', 'indonesia', 'lagi', 'panas', 'panas', 'nya']","['kaesangp', 'lanjuutt', 'keramas', 'abang', 'kaesang', 'selagi', 'indonesia', 'panas', 'panas', 'nya']",-3,0
38,@DeaRossa01 @kegblgnunfaedh Dia ngejokes ke kaesang eh mbaknya yg kegocek,dearossa kegblgnunfaedh dia ngejokes ke kaesang eh mbaknya yang kegocek,dearossa kegblgnunfaedh dia ngejokes ke kaesang eh mbaknya yang kegocek,"['dearossa', 'kegblgnunfaedh', 'dia', 'ngejokes', 'ke', 'kaesang', 'eh', 'mbaknya', 'yang', 'kegocek']","['dearossa', 'kegblgnunfaedh', 'dia', 'ngejokes', 'ke', 'kaesang', 'eh', 'mbak', 'yang', 'gocek']","['dearossa', 'kegblgnunfaedh', 'ngejokes', 'kaesang', 'eh', 'mbak', 'gocek']",-8,0
39,@SUHObumi kirim ke rumah kaesang,suhobumi kirim ke rumah kaesang,suhobumi kirim ke rumah kaesang,"['suhobumi', 'kirim', 'ke', 'rumah', 'kaesang']","['suhobumi', 'kirim', 'ke', 'rumah', 'kaesang']","['suhobumi', 'kirim', 'rumah', 'kaesang']",5,1
40,@kaesangp Mas kaesang keramas terus gak mledos ta pori” ndase😭😭😭,kaesangp mas kaesang keramas terus enggak mledos ta pori ndase,kaesangp mas kaesang keramas terus enggak mledos ta pori ndase,"['kaesangp', 'mas', 'kaesang', 'keramas', 'terus', 'enggak', 'mledos', 'ta', 'pori', 'ndase']","['kaesangp', 'mas', 'kaesang', 'keramas', 'terus', 'enggak', 'mledos', 'ta', 'pori', 'ndase']","['kaesangp', 'mas', 'kaesang', 'keramas', 'mledos', 'ta', 'pori', 'ndase']",-3,0
41,KOCAK! Kaesang Pangarep Pascaresmi Jadi Suami Erina Gudono Lakukan Ini Sebelum Terima Buku Nikah https://t.co/T542WXL78n,kocak kaesang pangarep pascaresmi jadi suami erina gudono lakukan ini sebelum terima buku nikah cowok twxln,kocak kaesang pangarep pascaresmi jadi suami erina gudono lakukan ini sebelum terima buku nikah cowok twxln,"['kocak', 'kaesang', 'pangarep', 'pascaresmi', 'jadi', 'suami', 'erina', 'gudono', 'lakukan', 'ini', 'sebelum', 'terima', 'buku', 'nikah', 'cowok', 'twxln']","['kocak', 'kaesang', 'pangarep', 'pascaresmi', 'jadi', 'suami', 'erina', 'gudono', 'laku', 'ini', 'belum', 'terima', 'buku', 'nikah', 'cowok', 'twxln']","['kocak', 'kaesang', 'pangarep', 'pascaresmi', 'suami', 'erina', 'gudono', 'laku', 'terima', 'buku', 'nikah', 'cowok', 'twxln']",-2,0
42,@kaesangp Gara gara mas kaesang kramang peng 3😂,kaesangp gara gara mas kaesang kramang peng,kaesangp gara gara mas kaesang kramang peng,"['kaesangp', 'gara', 'gara', 'mas', 'kaesang', 'kramang', 'peng']","['kaesangp', 'gara', 'gara', 'mas', 'kaesang', 'kramang', 'peng']","['kaesangp', 'gara', 'gara', 'mas', 'kaesang', 'kramang', 'peng']",-8,0
43,"RT @SulalahSaputri: Anies sebarkan undangan datangkan massa acara safari politik dengan iming-iming akan dibayar

My First BL | Kaesang | N…",rt sulalahsaputri anies sebarkan undangan datangkan massa acara safari politik dengan iming iming akan dibayar my first beli kaesang,rt sulalahsaputri anies sebarkan undangan datangkan massa acara safari politik dengan iming iming akan dibayar my first beli kaesang,"['rt', 'sulalahsaputri', 'anies', 'sebarkan', 'undangan', 'datangkan', 'massa', 'acara', 'safari', 'politik', 'dengan', 'iming', 'iming', 'akan', 'dibayar', 'my', 'first', 'beli', 'kaesang']","['rt', 'sulalahsaputri', 'anies', 'sebar', 'undang', 'datang', 'massa', 'acara', 'safari', 'politik', 'dengan', 'iming', 'iming', 'akan', 'bayar', 'my', 'first', 'beli', 'kaesang']","['rt', 'sulalahsaputri', 'anies', 'sebar', 'undang', 'massa', 'acara', 'safari', 'politik', 'iming', 'iming', 'bayar', 'my', 'first', 'beli', 'kaesang']",2,1
44,"Anies sebarkan undangan datangkan massa acara safari politik dengan iming-iming akan dibayar

My First BL | Kaesang… https://t.co/aOFSDWQXtf",anies sebarkan undangan datangkan massa acara safari politik dengan iming iming akan dibayar my first beli kaesang cowok aofsdwqxtf,anies sebarkan undangan datangkan massa acara safari politik dengan iming iming akan dibayar my first beli kaesang cowok aofsdwqxtf,"['anies', 'sebarkan', 'undangan', 'datangkan', 'massa', 'acara', 'safari', 'politik', 'dengan', 'iming', 'iming', 'akan', 'dibayar', 'my', 'first', 'beli', 'kaesang', 'cowok', 'aofsdwqxtf']","['anies', 'sebar', 'undang', 'datang', 'massa', 'acara', 'safari', 'politik', 'dengan', 'iming', 'iming', 'akan', 'bayar', 'my', 'first', 'beli', 'kaesang', 'cowok', 'aofsdwqxtf']","['anies', 'sebar', 'undang', 'massa', 'acara', 'safari', 'politik', 'iming', 'iming', 'bayar', 'my', 'first', 'beli', 'kaesang', 'cowok', 'aofsdwqxtf']",2,1
45,"RT @desikinanti_: Jokowi terima kedatangan Putra Presiden Emiret Arab di Solo.

Nahyan Jokowi Kaesang Jin hyung  IOS  16.2  #UntilWeMeetAga…",rt desikinanti_ jokowi terima kedatangan putra presiden emiret arab di solo nahyan jokowi kaesang jin hyung ios untilwemeetaga,rt desikinanti_ jokowi terima kedatangan putra presiden emiret arab di solo nahyan jokowi kaesang jin hyung ios untilwemeetaga,"['rt', 'desikinanti_', 'jokowi', 'terima', 'kedatangan', 'putra', 'presiden', 'emiret', 'arab', 'di', 'solo', 'nahyan', 'jokowi', 'kaesang', 'jin', 'hyung', 'ios', 'untilwemeetaga']","['rt', 'desikinanti', 'jokowi', 'terima', 'datang', 'putra', 'presiden', 'emiret', 'arab', 'di', 'solo', 'nahyan', 'jokowi', 'kaesang', 'jin', 'hyung', 'ios', 'untilwemeetaga']","['rt', 'desikinanti', 'jokowi', 'terima', 'putra', 'presiden', 'emiret', 'arab', 'solo', 'nahyan', 'jokowi', 'kaesang', 'jin', 'hyung', 'ios', 'untilwemeetaga']",4,1
46,Siapapun tolong jauhin kaesang dari hpnya selama dua minggu jadi penganten baru😭😭🤣,siapapun tolong jauhi kaesang dari hpnya selama dua minggu jadi pengantin baru,siapapun tolong jauhi kaesang dari hpnya selama dua minggu jadi pengantin baru,"['siapapun', 'tolong', 'jauhi', 'kaesang', 'dari', 'hpnya', 'selama', 'dua', 'minggu', 'jadi', 'pengantin', 'baru']","['siapa', 'tolong', 'jauh', 'kaesang', 'dari', 'hpnya', 'lama', 'dua', 'minggu', 'jadi', 'pengantin', 'baru']","['tolong', 'kaesang', 'hpnya', 'minggu', 'pengantin']",-5,0
47,kaesang mending diem dah sebelom orang-orang pada geli,kaesang lebih baik diam deh sebelum orang orang pada geli,kaesang lebih baik diam deh sebelum orang orang pada geli,"['kaesang', 'lebih', 'baik', 'diam', 'deh', 'sebelum', 'orang', 'orang', 'pada', 'geli']","['kaesang', 'lebih', 'baik', 'diam', 'deh', 'belum', 'orang', 'orang', 'pada', 'geli']","['kaesang', 'diam', 'deh', 'orang', 'orang', 'geli']",-4,0
48,"Kaesang Pangarep melontarkan komentar lucu di Twitter usai resmi menikah, nih. Apa saja yang ia bagikan? Simak cuit… https://t.co/gmvUrqQZ2X",kaesang pangarep melontarkan komentar lucu di twitter usai resmi menikah ini apa saja yang ia bagikan simak cuit cowok gmvurqqzx,kaesang pangarep melontarkan komentar lucu di twitter usai resmi menikah ini apa saja yang ia bagikan simak cuit cowok gmvurqqzx,"['kaesang', 'pangarep', 'melontarkan', 'komentar', 'lucu', 'di', 'twitter', 'usai', 'resmi', 'menikah', 'ini', 'apa', 'saja', 'yang', 'ia', 'bagikan', 'simak', 'cuit', 'cowok', 'gmvurqqzx']","['kaesang', 'pangarep', 'lontar', 'komentar', 'lucu', 'di', 'twitter', 'usai', 'resmi', 'meni', 'ini', 'apa', 'saja', 'yang', 'ia', 'bagi', 'simak', 'cuit', 'cowok', 'gmvurqqzx']","['kaesang', 'pangarep', 'lontar', 'komentar', 'lucu', 'twitter', 'resmi', 'meni', 'simak', 'cuit', 'cowok', 'gmvurqqzx']",-4,0
49,Cok Kaesang onfire ngetwit terus ya,cok kaesang onfire ngetwit terus iya,cok kaesang onfire ngetwit terus iya,"['cok', 'kaesang', 'onfire', 'ngetwit', 'terus', 'iya']","['cok', 'kaesang', 'onfire', 'ngetwit', 'terus', 'iya']","['cok', 'kaesang', 'onfire', 'ngetwit', 'iya']",0,1
50,"Sindir Ibunda yang Asik Bersama Teman-temannya saat Pernikahannya, Kaesang: Reuni Lebih Penting https://t.co/XeCDbNfx0t",sindir ibunda yang asik bersama teman temannya saat pernikahannya kaesang reuni lebih penting cowok xecdbnfxt,sindir ibunda yang asik bersama teman temannya saat pernikahannya kaesang reuni lebih penting cowok xecdbnfxt,"['sindir', 'ibunda', 'yang', 'asik', 'bersama', 'teman', 'temannya', 'saat', 'pernikahannya', 'kaesang', 'reuni', 'lebih', 'penting', 'cowok', 'xecdbnfxt']","['sindir', 'ibunda', 'yang', 'asik', 'sama', 'teman', 'teman', 'saat', 'nikah', 'kaesang', 'reuni', 'lebih', 'penting', 'cowok', 'xecdbnfxt']","['sindir', 'ibunda', 'asik', 'teman', 'teman', 'nikah', 'kaesang', 'reuni', 'cowok', 'xecdbnfxt']",-3,0
51,"RT @rengulaaren: 🛒 rekomendasi blouse &amp; kemeja 

t •  keramas kaesang bonbon
#RCTIPlusAAA2022 
#LyodraInAAAJapan",rt rengulaaren rekomendasi blouse amp kemeja keramas kaesang bonbon rctiplusaaa lyodrainaaajapan,rt rengulaaren rekomendasi blouse amp kemeja keramas kaesang bonbon rctiplusaaa lyodrainaaajapan,"['rt', 'rengulaaren', 'rekomendasi', 'blouse', 'amp', 'kemeja', 'keramas', 'kaesang', 'bonbon', 'rctiplusaaa', 'lyodrainaaajapan']","['rt', 'rengulaaren', 'rekomendasi', 'blouse', 'amp', 'kemeja', 'keramas', 'kaesang', 'bonbon', 'rctiplusaaa', 'lyodrainaaajapan']","['rt', 'rengulaaren', 'rekomendasi', 'blouse', 'amp', 'kemeja', 'keramas', 'kaesang', 'bonbon', 'rctiplusaaa', 'lyodrainaaajapan']",0,1
52,Seperti menggambarkan isi hatinya https://t.co/SahgmEDcA7,seperti menggambarkan isi hatinya cowok sahgmedca,seperti menggambarkan isi hatinya cowok sahgmedca,"['seperti', 'menggambarkan', 'isi', 'hatinya', 'cowok', 'sahgmedca']","['seperti', 'gambar', 'isi', 'hati', 'cowok', 'sahgmedca']","['gambar', 'isi', 'hati', 'cowok', 'sahgmedca']",-4,0
53,Ibu Negara Iriana Joko Widodo mencolek Kaesang untuk lebih serius ketika Presiden RI ke-6 Susilo Bambang Yudhoyono… https://t.co/mlqPCcaBWo,ibu negara iriana joko widodo mencolek kaesang untuk lebih serius ketika presiden ri ke susilo bambang yudhoyono cowok mlqpccabwo,ibu negara iriana joko widodo mencolek kaesang untuk lebih serius ketika presiden ri ke susilo bambang yudhoyono cowok mlqpccabwo,"['ibu', 'negara', 'iriana', 'joko', 'widodo', 'mencolek', 'kaesang', 'untuk', 'lebih', 'serius', 'ketika', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono', 'cowok', 'mlqpccabwo']","['ibu', 'negara', 'iriana', 'joko', 'widodo', 'colek', 'kaesang', 'untuk', 'lebih', 'serius', 'ketika', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono', 'cowok', 'mlqpccabwo']","['negara', 'iriana', 'joko', 'widodo', 'colek', 'kaesang', 'serius', 'presiden', 'ri', 'susilo', 'bambang', 'yudhoyono', 'cowok', 'mlqpccabwo']",-1,0
54,@BerbisikLara Elina gimana pernikahan sama kaesang kemarin..,berbisiklara elina bagaimana pernikahan sama kaesang kemarin,berbisiklara elina bagaimana pernikahan sama kaesang kemarin,"['berbisiklara', 'elina', 'bagaimana', 'pernikahan', 'sama', 'kaesang', 'kemarin']","['berbisiklara', 'elina', 'bagaimana', 'nikah', 'sama', 'kaesang', 'kemarin']","['berbisiklara', 'elina', 'nikah', 'kaesang', 'kemarin']",3,1
55,"Intip Keseruan Raffi Ahmad dan Nagita Slavina di Pernikahan Kaesang dan Erina, Sejam Ngantre Salaman… https://t.co/hFk497QIbl",intip keseruan raffi ahmad dan nagita slavina di pernikahan kaesang dan erina sejam ngantre salaman cowok hfkqibl,intip keseruan raffi ahmad dan nagita slavina di pernikahan kaesang dan erina sejam ngantre salaman cowok hfkqibl,"['intip', 'keseruan', 'raffi', 'ahmad', 'dan', 'nagita', 'slavina', 'di', 'pernikahan', 'kaesang', 'dan', 'erina', 'sejam', 'ngantre', 'salaman', 'cowok', 'hfkqibl']","['intip', 'seru', 'raffi', 'ahmad', 'dan', 'nagita', 'slavina', 'di', 'nikah', 'kaesang', 'dan', 'erina', 'jam', 'ngantre', 'salam', 'cowok', 'hfkqibl']","['intip', 'seru', 'raffi', 'ahmad', 'nagita', 'slavina', 'nikah', 'kaesang', 'erina', 'jam', 'ngantre', 'salam', 'cowok', 'hfkqibl']",3,1
56,"RT @nusantara_one: Putra Raja UEA MBZ yang hadiri pernikahan Kaesang tak sekalipun tanyakan Risik dan Bahar.

Mungkin dia tahu bahwa mereka…",rt nusantara_one putra raja uea mbz yang hadiri pernikahan kaesang tidak sekalipun tanyakan risik dan bahar mungkin dia tahu bahwa mereka,rt nusantara_one putra raja uea mbz yang hadiri pernikahan kaesang tidak sekalipun tanyakan risik dan bahar mungkin dia tahu bahwa mereka,"['rt', 'nusantara_one', 'putra', 'raja', 'uea', 'mbz', 'yang', 'hadiri', 'pernikahan', 'kaesang', 'tidak', 'sekalipun', 'tanyakan', 'risik', 'dan', 'bahar', 'mungkin', 'dia', 'tahu', 'bahwa', 'mereka']","['rt', 'nusantara one', 'putra', 'raja', 'uea', 'mbz', 'yang', 'hadir', 'nikah', 'kaesang', 'tidak', 'sekalipun', 'tanya', 'risik', 'dan', 'bahar', 'mungkin', 'dia', 'tahu', 'bahwa', 'mereka']","['rt', 'nusantara one', 'putra', 'raja', 'uea', 'mbz', 'hadir', 'nikah', 'kaesang', 'risik', 'bahar']",-14,0
57,RT @jayclentzz: @maderyannn komuk kaesang lagi serius😭👌🏻,rt jayclentzz maderyannn muka kaesang lagi serius,rt jayclentzz maderyannn muka kaesang lagi serius,"['rt', 'jayclentzz', 'maderyannn', 'muka', 'kaesang', 'lagi', 'serius']","['rt', 'jayclentzz', 'maderyannn', 'muka', 'kaesang', 'lagi', 'serius']","['rt', 'jayclentzz', 'maderyannn', 'muka', 'kaesang', 'serius']",-8,0
58,"RT @siregar_najeges: Jumlah penduduk RI itu konon lebih banyak perempuannya...
Maka bila ingin jd pemimpin RI.. rebutlah hati para wanitany…",rt siregar_najeges jumlah penduduk ri itu konon lebih banyak perempuannya maka bila ingin jadi pemimpin ri rebutlah hati para wanitany,rt siregar_najeges jumlah penduduk ri itu konon lebih banyak perempuannya maka bila ingin jadi pemimpin ri rebutlah hati para wanitany,"['rt', 'siregar_najeges', 'jumlah', 'penduduk', 'ri', 'itu', 'konon', 'lebih', 'banyak', 'perempuannya', 'maka', 'bila', 'ingin', 'jadi', 'pemimpin', 'ri', 'rebutlah', 'hati', 'para', 'wanitany']","['rt', 'siregar najeges', 'jumlah', 'duduk', 'ri', 'itu', 'konon', 'lebih', 'banyak', 'perempuan', 'maka', 'bila', 'ingin', 'jadi', 'pimpin', 'ri', 'rebut', 'hati', 'para', 'wanitany']","['rt', 'siregar najeges', 'duduk', 'ri', 'konon', 'perempuan', 'pimpin', 'ri', 'rebut', 'hati', 'wanitany']",0,1
